consecutive_number,f0_,f1_,f2_,f3_,f4_,f5_,f6_,f7_,f8_,f9_,f10_,f11_,f12_,f13_,f14_,f15_
122673,Florida,Urban,2016-12-09T05:30:00Z,Dark – Lighted,25.97912778,-80.32782222,Non-Trafficway Area or Driveway Access,Not Reported,Straight,Non-Trafficway or Driveway Access,"Yes, Exceeded Speed Limit",80,Other Cellular Phone Related,None/Apparently Normal,No Obstruction Noted,Clear
122167,Florida,Urban,2016-09-30T13:55:00Z,Daylight,27.83559722,-82.68775,Dry,Not Reported,Straight,Level,No,35,Not Distracted,None/Apparently Normal,No Obstruction Noted,Clear
122149,Florida,Urban,2016-08-19T15:48:00Z,Daylight,25.83705,-80.20718611,Dry,Not Reported,Straight,Level,No,40,Not Distracted,None/Apparently Normal,No Obstruction Noted,Clear
120112,Florida,Urban,2016-02-28T07:56:00Z,Daylight,27.78599722,-80.49933056,Dry,Not Reported,Straight,Level,"Yes, Exceeded Speed Limit",90,Not Distracted,None/Apparently Normal,No Obstruction Noted,Clear
122833,Florida,Urban,2016-12-31T14:20:00Z,Daylight,25.66643333,-80.32355278,Dry,Not Reported,Straight,Level,"Yes, Exceeded Speed Limit",55,Not Distracted,None/Apparently Normal,No Obstruction Noted,Clear
122751,Florida,Urban,2016-12-11T16:19:00Z,Daylight,28.54830833,-81.19473333,Dry,Not Reported,Straight,Level,No,30,Not Distracted,None/Apparently Normal,No Obstruction Noted,Clear
120301,Florida,Urban,2016-01-09T05:15:00Z,Dark – Lighted,28.06922778,-82.38861111,Dry,Not Reported,Straight,Level,No,45,Not Distracted,None/Apparently Normal,Other Visual Obstruction,Clear
121934,Florida,Urban,2016-08-31T11:47:00Z,Daylight,25.641075,-80.41489722,Dry,Not Reported,Straight,Level,No,35,Not Distracted,None/Apparently Normal,No Obstruction Noted,Clear
122620,Florida,Urban,2016-11-30T14:16:00Z,Daylight,25.80193333,-80.23166389,Dry,Not Reported,Straight,Level,No,0,Not Distracted,None/Apparently Normal,No Obstruction Noted,Clear
120335,Florida,Urban,2016-01-30T21:34:00Z,Dark – Lighted,25.93636389,-80.26919722,Dry,Not Reported,Straight,Level,No,50,Not Distracted,None/Apparently Normal,No Obstruction Noted,Clear
121955,Florida,Urban,2016-05-20T16:35:00Z,Daylight,28.135925,-81.62851389,Dry,Not Reported,Straight,Level,No,40,Not Distracted,None/Apparently Normal,Other Visual Obstruction,Clear
121019,Florida,Urban,2016-05-26T06:25:00Z,Daylight,25.99362778,-80.27929167,Dry,Not Reported,Straight,Level,No,45,Not Distracted,None/Apparently Normal,No Obstruction Noted,Clear
121011,Florida,Urban,2016-05-13T13:45:00Z,Daylight,28.68963056,-81.40698889,Dry,Not Reported,Straight,Level,No,35,Not Distracted,None/Apparently Normal,No Obstruction Noted,Clear
122163,Florida,Urban,2016-09-16T21:52:00Z,Dark – Not Lighted,28.34401111,-81.26771944,Dry,Not Reported,Curve Right,Level,No,50,Not Distracted,None/Apparently Normal,No Obstruction Noted,Clear
120702,Florida,Urban,2016-04-07T17:25:00Z,Daylight,27.35466944,-82.50565833,Dry,Not Reported,Straight,Level,No,45,Not Distracted,None/Apparently Normal,No Obstruction Noted,Clear
121882,Florida,Urban,2016-08-28T10:36:00Z,Daylight,26.54758889,-81.62076111,Dry,Not Reported,Straight,Level,No,49,Not Distracted,None/Apparently Normal,No Obstruction Noted,Clear
121599,Florida,Urban,2016-08-01T09:45:00Z,Daylight,26.55008611,-80.06404722,Dry,Not Reported,Straight,Level,No,35,Not Distracted,None/Apparently Normal,No Obstruction Noted,Clear
120691,Florida,Urban,2016-04-16T03:00:00Z,Dark – Not Lighted,30.1958,-81.8384,Dry,Not Reported,Straight,Level,No,45,Not Distracted,None/Apparently Normal,No Obstruction Noted,Clear
121158,Florida,Urban,2016-03-16T11:05:00Z,Daylight,26.49690278,-80.14740278,Dry,Not Reported,Straight,Level,No,45,Not Distracted,None/Apparently Normal,No Obstruction Noted,Clear
121104,Florida,Urban,2016-05-30T11:33:00Z,Daylight,27.95231944,-82.28592778,Dry,Not Reported,Straight,Level,"Yes, Exceeded Speed Limit",80,Not Distracted,None/Apparently Normal,No Obstruction Noted,Clear
121265,Florida,Urban,2016-05-28T14:03:00Z,Daylight,26.40786667,-80.14624722,Dry,Not Reported,Straight,Level,No,50,Not Distracted,None/Apparently Normal,No Obstruction Noted,Clear
122515,Florida,Urban,2016-10-26T08:28:00Z,Daylight,26.34957222,-80.17694167,Dry,Not Reported,Straight,Level,No,50,Not Distracted,None/Apparently Normal,No Obstruction Noted,Clear
122523,Florida,Urban,2016-11-08T13:55:00Z,Daylight,26.57241389,-80.13650833,Dry,Not Reported,Straight,Level,No,45,Not Distracted,None/Apparently Normal,No Obstruction Noted,Clear
121902,Florida,Urban,2016-04-08T01:00:00Z,Dark – Not Lighted,26.58871944,-80.10989722,Dry,Not Reported,Straight,Level,No,45,Not Distracted,None/Apparently Normal,No Obstruction Noted,Clear
120388,Florida,Urban,2016-03-31T21:37:00Z,Dark – Not Lighted,27.86160278,-82.26924167,Dry,Not Reported,Straight,Level,No,60,Not Distracted,None/Apparently Normal,Other Visual Obstruction,Clear
121801,Florida,Urban,2016-08-27T16:40:00Z,Daylight,27.99839167,-80.61876389,Dry,Not Reported,Straight,Level,No,45,Not Distracted,None/Apparently Normal,No Obstruction Noted,Clear
123025,Florida,Urban,2016-08-12T09:01:00Z,Daylight,26.40175,-80.13265556,Dry,Not Reported,Straight,Level,No,20,Not Distracted,None/Apparently Normal,No Obstruction Noted,Clear
120794,Florida,Urban,2016-04-24T15:15:00Z,Daylight,28.75736944,-81.52596111,Dry,Not Reported,Straight,Level,No,50,Not Distracted,None/Apparently Normal,No Obstruction Noted,Clear
121656,Florida,Urban,2016-03-23T17:07:00Z,Daylight,26.62120278,-80.12644167,Dry,Not Reported,Straight,Level,No,25,Not Distracted,Physical Impairment – No Details,No Obstruction Noted,Clear
120070,Florida,Urban,2016-01-13T19:25:00Z,Dark – Not Lighted,30.115,-81.96166667,Dry,Not Reported,Straight,Level,No,40,Not Distracted,"Under the Influence of Alcohol, Drugs or Medication",No Obstruction Noted,Clear
122867,Florida,Urban,2016-12-24T01:59:00Z,Dark – Not Lighted,28.41325833,-82.54335556,Dry,Not Reported,Straight,Sag (Bottom),No,40,Not Distracted,"Under the Influence of Alcohol, Drugs or Medication",No Obstruction Noted,Clear
122267,Florida,Urban,2016-10-20T14:58:00Z,Daylight,29.17461111,-82.09561944,Dry,Not Reported,Straight,Level,No,60,Not Distracted,None/Apparently Normal,No Obstruction Noted,Clear
121208,Florida,Urban,2016-06-03T14:32:00Z,Daylight,28.52055833,-81.35161111,Dry,Not Reported,Straight,Level,No,30,Not Distracted,None/Apparently Normal,No Obstruction Noted,Clear
122555,Florida,Urban,2016-11-26T12:04:00Z,Daylight,27.01404722,-82.205375,Dry,Not Reported,Straight,Level,No,40,Not Distracted,None/Apparently Normal,No Obstruction Noted,Clear
122725,Florida,Urban,2016-11-26T11:00:00Z,Daylight,26.458475,-80.16326944,Dry,Not Reported,Straight,Level,No,45,Not Distracted,None/Apparently Normal,No Obstruction Noted,Clear
122883,Florida,Urban,2016-08-12T18:15:00Z,Daylight,29.28750278,-81.05991667,Dry,Not Reported,Straight,Level,No,30,Looked But Did Not See,None/Apparently Normal,No Obstruction Noted,Clear
121370,Florida,Urban,2016-06-23T15:09:00Z,Daylight,25.67324167,-80.34320278,Dry,Not Reported,Straight,Level,"Yes, Exceeded Speed Limit",70,Not Distracted,None/Apparently Normal,No Obstruction Noted,Clear
121525,Florida,Urban,2016-07-12T12:06:00Z,Daylight,25.69919722,-80.43574722,Dry,Not Reported,Straight,Level,No,60,Not Distracted,None/Apparently Normal,No Obstruction Noted,Clear
122645,Florida,Urban,2016-12-10T09:38:00Z,Daylight,27.47755278,-82.6123,Dry,Not Reported,Straight,Level,"Yes, Exceeded Speed Limit",35,Not Distracted,None/Apparently Normal,No Obstruction Noted,Clear
120407,Florida,Urban,2016-04-01T16:56:00Z,Daylight,26.53566667,-80.09056389,Dry,Not Reported,Straight,Level,No,45,Not Distracted,None/Apparently Normal,No Obstruction Noted,Clear
122895,Florida,Urban,2016-10-25T22:23:00Z,Dark – Lighted,26.22813889,-80.23696944,Dry,Not Reported,Straight,Level,No,1,Not Distracted,None/Apparently Normal,No Obstruction Noted,Clear
120899,Florida,Rural,2016-05-09T05:55:00Z,Dawn,28.75855278,-81.24157778,Dry,Not Reported,Straight,Level,No,50,Not Distracted,None/Apparently Normal,No Obstruction Noted,Clear
121483,Florida,Urban,2016-04-12T20:28:00Z,Dark – Lighted,26.59251667,-82.00694167,Dry,Not Reported,Straight,Level,No,5,Not Distracted,None/Apparently Normal,No Obstruction Noted,Clear
121257,Florida,Urban,2016-06-20T23:29:00Z,Dark – Lighted,25.77938611,-80.2116,Dry,Not Reported,Straight,Level,"Yes, Exceeded Speed Limit",50,Not Distracted,None/Apparently Normal,No Obstruction Noted,Clear
120847,Florida,Urban,2016-04-21T01:31:00Z,Dark – Lighted,25.65688056,-80.3997,Dry,Not Reported,Straight,Level,No,60,Not Distracted,None/Apparently Normal,No Obstruction Noted,Clear
121664,Florida,Urban,2016-08-07T05:38:00Z,Dark – Lighted,25.88413056,-80.3076,Dry,Not Reported,Straight,Level,No,40,Not Distracted,"Under the Influence of Alcohol, Drugs or Medication",No Obstruction Noted,Clear
122745,Florida,Urban,2016-12-14T20:25:00Z,Dark – Lighted,27.07450278,-80.13424444,Dry,Not Reported,Straight,Level,No,90,Not Distracted,None/Apparently Normal,No Obstruction Noted,Clear
121312,Florida,Urban,2016-06-25T17:15:00Z,Daylight,25.84685833,-80.28231111,Dry,Not Reported,Straight,Level,No,30,Not Distracted,None/Apparently Normal,No Obstruction Noted,Clear
122749,Florida,Urban,2016-12-21T10:41:00Z,Daylight,27.95695,-82.76258333,Dry,Not Reported,Straight,Level,No,35,Not Distracted,None/Apparently Normal,No Obstruction Noted,Clear
122739,Florida,Urban,2016-12-12T09:12:00Z,Daylight,25.87088333,-80.31495833,Dry,Not Reported,Straight,Level,No,30,Not Distracted,None/Apparently Normal,No Obstruction Noted,Clear
122264,Florida,Urban,2016-10-22T09:38:00Z,Daylight,25.81561944,-80.270775,Dry,Not Reported,Straight,Level,No,40,Not Distracted,None/Apparently Normal,No Obstruction Noted,Clear
120342,Florida,Urban,2016-02-19T08:20:00Z,Daylight,27.75197778,-82.67931111,Dry,Not Reported,Straight,Level,No,45,Not Distracted,None/Apparently Normal,"Not-in-Transport Motor Vehicle (Parked, Working)",Clear
123104,Florida,Urban,2016-11-10T16:12:00Z,Daylight,25.83110556,-80.24105833,Dry,Not Reported,Straight,Level,No,70,Not Distracted,None/Apparently Normal,No Obstruction Noted,Clear
122415,Florida,Urban,2016-11-02T10:40:00Z,Daylight,26.60895278,-81.81112778,Dry,Not Reported,Straight,Level,No,45,Not Distracted,None/Apparently Normal,No Obstruction Noted,Clear
122657,Florida,Urban,2016-11-24T16:16:00Z,Daylight,28.36155,-81.37041944,Dry,Not Reported,Straight,Level,No,45,Not Distracted,None/Apparently Normal,No Obstruction Noted,Clear
122914,Florida,Urban,2016-10-02T14:47:00Z,Daylight,25.47012222,-80.45262778,Dry,Not Reported,Straight,Level,No,30,Not Distracted,None/Apparently Normal,No Obstruction Noted,Clear
121935,Florida,Urban,2016-08-20T16:33:00Z,Daylight,26.63674722,-80.13078333,Dry,Not Reported,Straight,Level,"Yes, Exceeded Speed Limit",60,Not Distracted,Other Physical Impairment,No Obstruction Noted,Clear
120111,Florida,Urban,2016-02-28T11:00:00Z,Daylight,30.1169,-81.6026,Dry,Not Reported,Straight,Level,"Yes, Exceeded Speed Limit",58,Not Distracted,None/Apparently Normal,No Obstruction Noted,Clear
120798,Florida,Urban,2016-04-16T12:55:00Z,Daylight,26.47322778,-80.097925,Dry,Not Reported,Straight,Level,No,35,Not Distracted,None/Apparently Normal,No Obstruction Noted,Clear
123107,Florida,Urban,2016-06-14T18:23:00Z,Daylight,28.04026389,-82.56635833,Dry,Not Reported,Straight,Level,No,40,While Using or Reaching For Device/Object Brought Into Vehicle,None/Apparently Normal,No Obstruction Noted,Clear
123122,Florida,Urban,2016-11-04T17:47:00Z,Daylight,27.85755,-82.64706389,Dry,Not Reported,Straight,Level,No,25,Not Distracted,None/Apparently Normal,No Obstruction Noted,Clear
120953,Florida,Urban,2016-04-13T15:11:00Z,Daylight,25.67703889,-80.44922778,Dry,Not Reported,Straight,Level,No,30,Not Distracted,None/Apparently Normal,No Obstruction Noted,Clear
122330,Florida,Urban,2016-10-26T14:26:00Z,Daylight,26.53073889,-80.06420833,Dry,Not Reported,Straight,Level,No,60,Not Distracted,None/Apparently Normal,No Obstruction Noted,Clear
122048,Florida,Urban,2016-04-04T04:10:00Z,Dark – Lighted,25.77764167,-80.29794167,Dry,Not Reported,Straight,Level,No,40,Not Distracted,None/Apparently Normal,No Obstruction Noted,Clear
121932,Florida,Urban,2016-09-11T04:28:00Z,Dark – Lighted,26.15075833,-80.18673333,Dry,Not Reported,Straight,Level,No,35,Not Distracted,None/Apparently Normal,Other Visual Obstruction,Clear
122707,Florida,Urban,2016-12-15T19:03:00Z,Dark – Lighted,25.97118611,-80.17857778,Dry,Not Reported,Straight,Level,No,40,Not Distracted,None/Apparently Normal,No Obstruction Noted,Clear
122302,Florida,Urban,2016-10-26T05:58:00Z,Dark – Lighted,26.61023889,-81.85216667,Dry,Not Reported,Straight,Level,No,45,Other Distraction,None/Apparently Normal,No Obstruction Noted,Clear
121395,Florida,Urban,2016-06-26T22:34:00Z,Dark – Lighted,28.58645556,-81.17835556,Dry,Not Reported,Straight,Level,No,35,Not Distracted,None/Apparently Normal,No Obstruction Noted,Clear
120568,Florida,Urban,2016-01-04T17:46:00Z,Daylight,25.81735833,-80.27303611,Dry,Not Reported,Straight,Level,No,30,Not Distracted,None/Apparently Normal,No Obstruction Noted,Clear
120352,Florida,Urban,2016-01-31T18:35:00Z,Dark – Lighted,28.51291389,-81.37995833,Dry,Not Reported,Straight,Level,"Yes, Exceeded Speed Limit",85,Not Distracted,None/Apparently Normal,No Obstruction Noted,Clear
122512,Florida,Urban,2016-11-16T18:06:00Z,Dark – Lighted,28.30287222,-80.72208056,Dry,Not Reported,Straight,Level,No,40,Not Distracted,None/Apparently Normal,No Obstruction Noted,Clear
121565,Florida,Urban,2016-06-21T01:46:00Z,Dark – Lighted,27.96058611,-82.74613611,Dry,Not Reported,Straight,Level,No,40,Not Distracted,"Under the Influence of Alcohol, Drugs or Medication",No Obstruction Noted,Clear
40872,Arizona,Urban,2016-12-30T14:18:00Z,Daylight,33.65935,-112.35600833,Dry,"Blacktop, Bituminous, or Asphalt",Straight,Level,No,25,While Talking or Listening to Cellular Phone,None/Apparently Normal,No Obstruction Noted,Cloudy
120205,Florida,Urban,2016-01-30T22:25:00Z,Dark – Lighted,26.43906111,-80.14664167,Dry,Not Reported,Straight,Level,No,45,Not Distracted,None/Apparently Normal,No Obstruction Noted,Cloudy
121982,Florida,Urban,2016-09-06T14:57:00Z,Daylight,25.92314444,-80.173925,Dry,Not Reported,Straight,Level,No,20,Not Distracted,None/Apparently Normal,No Obstruction Noted,Cloudy
122206,Florida,Urban,2016-06-25T16:36:00Z,Daylight,28.08453056,-82.51726111,Dry,Not Reported,Straight,Level,No,45,Not Distracted,None/Apparently Normal,No Obstruction Noted,Cloudy
120035,Florida,Rural,2016-01-13T16:24:00Z,Daylight,27.15811111,-81.84373889,Dry,Not Reported,Straight,Level,No,55,Not Distracted,None/Apparently Normal,No Obstruction Noted,Cloudy
122828,Florida,Rural,2016-12-24T19:15:00Z,Dark – Not Lighted,28.91451389,-81.887125,Dry,Not Reported,Straight,Level,No,45,Not Distracted,None/Apparently Normal,"Reflected Glare, Bright Sunlight, Headlights",Cloudy
210722,Kentucky,Urban,2016-12-16T19:31:00Z,Dark – Not Lighted,38.11053056,-85.64562778,Dry,"Blacktop, Bituminous, or Asphalt",Straight,Level,No,0,Not Distracted,"Under the Influence of Alcohol, Drugs or Medication",No Obstruction Noted,Cloudy
170054,Illinois,Urban,2016-02-08T07:57:00Z,Daylight,42.26237222,-89.14353889,Wet,"Blacktop, Bituminous, or Asphalt",Straight,Level,"Yes, Exceeded Speed Limit",95,Not Distracted,"Under the Influence of Alcohol, Drugs or Medication",No Obstruction Noted,Cloudy
360854,New York,Rural,2016-09-07T07:04:00Z,Daylight,43.43310833,-73.4065,Dry,"Blacktop, Bituminous, or Asphalt",Curve Right,"Grade, Unknown Slope","Yes, Exceeded Speed Limit",52,Other Distraction,None/Apparently Normal,No Obstruction Noted,Cloudy
210213,Kentucky,Urban,2016-05-02T16:45:00Z,Daylight,37.97798611,-84.53444722,Wet,"Blacktop, Bituminous, or Asphalt",Straight,"Grade, Unknown Slope",No,997,Not Distracted,None/Apparently Normal,No Obstruction Noted,Cloudy
360892,New York,Urban,2016-12-26T21:52:00Z,Dark – Lighted,40.87286111,-73.32353889,Wet,"Blacktop, Bituminous, or Asphalt",Straight,Level,No,0,Not Distracted,None/Apparently Normal,No Obstruction Noted,Cloudy
180159,Indiana,Urban,2016-04-02T11:50:00Z,Daylight,39.43409444,-87.37876111,Dry,"Blacktop, Bituminous, or Asphalt",Straight,Level,No,0,Not Distracted,"Under the Influence of Alcohol, Drugs or Medication",No Obstruction Noted,Cloudy
122033,Florida,Urban,2016-09-13T16:54:00Z,Daylight,26.98928889,-82.05773889,Wet,Not Reported,Straight,Level,"Yes, Too Fast for Conditions",60,Not Distracted,None/Apparently Normal,No Obstruction Noted,Cloudy
122665,Florida,Urban,2016-12-02T13:23:00Z,Daylight,26.03236944,-80.22658611,Dry,Not Reported,Straight,Level,No,25,Not Distracted,None/Apparently Normal,No Obstruction Noted,Cloudy
122067,Florida,Urban,2016-09-13T10:20:00Z,Daylight,25.64064722,-80.42723611,Wet,Not Reported,Straight,Level,No,40,Not Distracted,None/Apparently Normal,No Obstruction Noted,Cloudy
121718,Florida,Urban,2016-08-09T08:49:00Z,Daylight,28.43603056,-81.39328889,Dry,Not Reported,Straight,Level,No,45,Not Distracted,None/Apparently Normal,No Obstruction Noted,Cloudy
122737,Florida,Urban,2016-12-11T16:20:00Z,Daylight,29.07220556,-82.25437778,Dry,Not Reported,Straight,Level,No,30,Not Distracted,None/Apparently Normal,No Obstruction Noted,Cloudy
122781,Florida,Rural,2016-12-22T08:28:00Z,Daylight,26.68748056,-81.73181111,Dry,Not Reported,Curve Right,Level,No,45,Not Distracted,None/Apparently Normal,No Obstruction Noted,Cloudy
120307,Florida,Urban,2016-03-19T17:43:00Z,Daylight,27.92420833,-82.27086389,Non-Trafficway Area or Driveway Access,Not Reported,Non-Trafficway or Driveway Access,Non-Trafficway or Driveway Access,No,30,Not Distracted,None/Apparently Normal,No Obstruction Noted,Cloudy
121352,Florida,Urban,2016-06-16T15:13:00Z,Daylight,26.268925,-80.18628611,Wet,Not Reported,Straight,Level,No,40,Not Distracted,None/Apparently Normal,No Obstruction Noted,Cloudy
120621,Florida,Urban,2016-03-23T10:50:00Z,Daylight,27.58763056,-80.46345,Dry,Not Reported,Straight,Level,No,55,Not Distracted,None/Apparently Normal,No Obstruction Noted,Cloudy
122129,Florida,Rural,2016-10-03T14:50:00Z,Daylight,27.94578889,-82.05567222,Dry,Not Reported,Straight,Level,No,50,Not Distracted,None/Apparently Normal,No Obstruction Noted,Cloudy
120722,Florida,Rural,2016-03-31T17:40:00Z,Daylight,30.9475,-87.36111111,Dry,Not Reported,Straight,Uphill,No,40,Not Distracted,None/Apparently Normal,No Obstruction Noted,Cloudy
122536,Florida,Urban,2016-05-30T13:43:00Z,Daylight,25.91521667,-80.25175833,Dry,Not Reported,Straight,Level,No,40,Not Distracted,None/Apparently Normal,No Obstruction Noted,Cloudy
122631,Florida,Urban,2016-12-11T11:31:00Z,Daylight,27.99662222,-82.02697778,Dry,Not Reported,Straight,Level,No,45,Not Distracted,Other Physical Impairment,No Obstruction Noted,Cloudy
121842,Florida,Urban,2016-03-19T23:05:00Z,Dark – Lighted,26.62668056,-81.88414722,Wet,Not Reported,Straight,Level,No,35,Not Distracted,None/Apparently Normal,No Obstruction Noted,Cloudy
123092,Florida,Urban,2016-10-31T17:11:00Z,Daylight,26.038675,-80.23355556,Dry,Not Reported,Straight,Level,No,50,Not Distracted,None/Apparently Normal,"Not-in-Transport Motor Vehicle (Parked, Working)",Cloudy
550069,Wisconsin,Rural,2016-03-04T17:17:00Z,Daylight,44.18514167,-88.50514722,Snow,Concrete,Straight,"Grade, Unknown Slope",No,50,Not Distracted,None/Apparently Normal,No Obstruction Noted,Snow
120147,Florida,Urban,2016-01-27T18:12:00Z,Dark – Lighted,28.55597222,-81.24476667,Wet,Not Reported,Straight,Level,No,45,Not Distracted,None/Apparently Normal,No Obstruction Noted,Rain
121251,Florida,Urban,2016-06-09T18:26:00Z,Daylight,27.83554444,-82.70191111,Wet,Not Reported,Straight,Level,No,35,Not Distracted,None/Apparently Normal,No Obstruction Noted,Rain
122204,Florida,Urban,2016-05-17T18:10:00Z,Daylight,29.02777778,-81.32777778,Wet,Not Reported,Straight,Level,No,40,Not Distracted,None/Apparently Normal,No Obstruction Noted,Rain
121795,Florida,Urban,2016-08-24T20:22:00Z,Dark – Lighted,26.62911389,-80.10258611,Wet,Not Reported,Straight,Level,No,50,Not Distracted,None/Apparently Normal,No Obstruction Noted,Rain
122223,Florida,Urban,2016-10-13T19:31:00Z,Dusk,28.07346389,-81.81750278,Wet,Not Reported,Straight,Level,No,0,Not Distracted,None/Apparently Normal,No Obstruction Noted,Rain
122640,Florida,Urban,2016-12-09T05:21:00Z,Daylight,26.65721111,-81.72286111,Wet,Not Reported,Curve Right,Level,No,45,Not Distracted,None/Apparently Normal,No Obstruction Noted,Rain
